timestamp,zone_name,people_count,density,avg_speed_mps,stagnation_ratio,avg_dwell_time_sec,flow_conflict_ratio,directional_entropy,acceleration_variance,zone_transitions,inflow,outflow,risk_label,scenario
180.0,FOOD_COURT_A,19.3,0.1287,0.7843,0.13,52.47,0.1356,0.5125,0.006319,6.83,3.66,3.17,SAFE,weekday_normal
181.0,FOOD_COURT_A,19.57,0.1305,0.9682,0.1074,42.73,0.0773,0.3156,0.003879,5.71,1.24,4.47,SAFE,weekday_normal
182.0,FOOD_COURT_A,19.53,0.1302,1.1317,0.1478,38.26,0.0926,0.6041,0.003792,5.39,3.23,2.16,SAFE,weekday_normal
183.0,FOOD_COURT_A,19.58,0.1305,1.1237,0.0809,54.27,0.0844,0.6209,0.003153,3.49,2.44,1.05,SAFE,weekday_normal
184.0,FOOD_COURT_A,25.69,0.1713,1.1453,0.1267,63.86,0.1071,0.4207,0.003249,4.84,2.58,2.26,SAFE,weekday_normal
185.0,FOOD_COURT_A,24.62,0.1642,0.807,0.0778,48.44,0.0605,0.3952,0.003182,5.51,3.16,2.35,SAFE,weekday_normal
186.0,FOOD_COURT_A,54.82,0.3655,0.8429,0.3717,50.69,0.2566,0.6477,0.01069,15.39,8.59,6.8,WARNING,weekday_normal
187.0,FOOD_COURT_A,26.89,0.1793,1.0871,0.1728,45.36,0.0803,0.4282,0.005437,5.52,3.74,1.78,SAFE,weekday_normal
188.0,FOOD_COURT_A,28.03,0.1869,1.3914,0.1416,53.99,0.1316,0.3458,0.00241,4.78,1.86,2.93,SAFE,weekday_normal
189.0,FOOD_COURT_A,31.81,0.2121,1.3079,0.1234,46.29,0.1182,0.4504,0.000723,6.29,5.46,0.83,SAFE,weekday_normal
190.0,FOOD_COURT_A,18.55,0.1237,1.4917,0.0964,32.63,0.0645,0.379,0.002386,4.46,3.26,1.21,SAFE,weekday_normal
191.0,FOOD_COURT_A,27.66,0.1844,0.9929,0.0651,51.42,0.1206,0.29,0.001986,7.21,3.46,3.75,SAFE,weekday_normal
192.0,FOOD_COURT_A,22.9,0.1527,0.9372,0.0898,41.93,0.0893,0.4014,0.001159,3.58,2.96,0.62,SAFE,weekday_normal
193.0,FOOD_COURT_A,19.63,0.1309,1.2431,0.0829,56.4,0.0931,0.3914,0.003074,2.78,1.14,1.63,SAFE,weekday_normal
194.0,FOOD_COURT_A,21.86,0.1457,1.0064,0.1609,51.05,0.0778,0.5005,0.001534,3.62,2.19,1.43,SAFE,weekday_normal
195.0,FOOD_COURT_A,39.06,0.2604,0.5075,0.3666,63.04,0.2641,0.7714,0.005642,6.61,0.67,5.93,WARNING,weekday_normal
196.0,FOOD_COURT_A,76.8,0.512,0.3692,0.7787,176.48,0.4539,0.755,0.019024,15.17,9.3,5.88,HIGH,weekday_normal
197.0,FOOD_COURT_A,87.67,0.5844,0.2825,0.7769,209.35,0.549,0.8387,0.021014,21.23,11.81,9.42,HIGH,weekday_normal
198.0,FOOD_COURT_A,64.09,0.4272,0.392,0.4981,136.14,0.4066,0.8008,0.009636,13.14,4.89,8.25,WARNING,weekday_normal
199.0,FOOD_COURT_A,52.72,0.3515,0.3035,0.6351,125.82,0.3616,0.7124,0.01229,16.57,8.3,8.26,WARNING,weekday_normal
200.0,FOOD_COURT_A,62.82,0.4188,0.5203,0.4471,121.81,0.4958,0.7032,0.018937,15.43,6.4,9.03,WARNING,weekday_normal
201.0,FOOD_COURT_A,40.27,0.2685,0.826,0.1462,61.46,0.2289,0.571,0.008499,8.69,4.59,4.1,SAFE,weekday_normal
202.0,FOOD_COURT_A,29.46,0.1964,0.9839,0.1431,62.35,0.141,0.4891,0.003576,5.91,3.82,2.09,SAFE,weekday_normal
203.0,FOOD_COURT_A,23.57,0.1571,1.017,0.1069,41.89,0.0897,0.2677,0.003471,5.6,3.5,2.1,SAFE,weekday_normal
204.0,FOOD_COURT_A,20.88,0.1392,1.1595,0.0953,36.62,0.055,0.2962,0.004364,5.65,2.56,3.09,SAFE,weekday_normal
205.0,FOOD_COURT_A,25.31,0.1687,1.1416,0.0286,49.16,0.0378,0.3739,0.003797,6.9,5.54,1.36,SAFE,weekday_normal
206.0,FOOD_COURT_A,22.52,0.1501,1.3581,0.1705,32.7,0.0492,0.408,0.001692,9.26,4.67,4.59,SAFE,weekday_normal
207.0,FOOD_COURT_A,24.96,0.1664,1.433,0.237,45.43,0.0565,0.4003,0.000508,5.17,2.46,2.71,SAFE,weekday_normal
208.0,FOOD_COURT_A,18.64,0.1242,1.2726,0.1812,34.28,0.0489,0.4946,0.00187,6.75,2.33,4.42,SAFE,weekday_normal
209.0,FOOD_COURT_A,17.56,0.1171,1.2677,0.1325,50.72,0.0668,0.4612,0.002517,6.35,3.9,2.45,SAFE,weekday_normal
210.0,FOOD_COURT_A,29.48,0.1965,0.9879,0.1317,38.14,0.0814,0.4241,0.001377,8.72,5.09,3.63,SAFE,weekday_normal
211.0,FOOD_COURT_A,22.02,0.1468,1.112,0.0906,42.95,0.0973,0.2859,0.000413,4.17,2.67,1.49,SAFE,weekday_normal
212.0,FOOD_COURT_A,28.83,0.1922,1.1176,0.0805,49.45,0.0748,0.5425,0.001842,8.83,4.05,4.78,SAFE,weekday_normal
213.0,FOOD_COURT_A,33.06,0.2204,1.2411,0.0563,37.2,0.11,0.3428,0.004952,6.43,2.15,4.28,SAFE,weekday_normal
214.0,FOOD_COURT_A,19.57,0.1304,0.9651,0.0169,43.91,0.0463,0.2876,0.00328,4.49,0.0,4.49,SAFE,weekday_normal
215.0,FOOD_COURT_A,6.46,0.0431,1.1262,0.064,44.91,0.0852,0.2671,0.004644,8.98,4.57,4.4,SAFE,weekday_normal
216.0,FOOD_COURT_A,15.4,0.1027,1.2115,0.1304,37.18,0.0256,0.3816,0.004877,5.8,1.47,4.33,SAFE,weekday_normal
217.0,FOOD_COURT_A,23.52,0.1568,0.9233,0.0743,41.57,0.0177,0.3797,0.005889,7.2,3.53,3.67,SAFE,weekday_normal
218.0,FOOD_COURT_A,44.26,0.2951,0.6501,0.2419,68.51,0.253,0.5203,0.011543,18.0,10.53,7.46,WARNING,weekday_normal
219.0,FOOD_COURT_A,49.32,0.3288,0.8492,0.2675,72.86,0.2119,0.6157,0.013495,15.93,9.47,6.46,WARNING,weekday_normal
220.0,FOOD_COURT_A,45.69,0.3046,0.6901,0.3489,98.59,0.2878,0.5469,0.010594,16.32,7.56,8.75,WARNING,weekday_normal
221.0,FOOD_COURT_A,47.97,0.3198,0.3833,0.478,71.16,0.2917,0.61,0.013638,10.81,3.0,7.81,WARNING,weekday_normal
222.0,FOOD_COURT_A,47.95,0.3197,0.5898,0.4208,88.57,0.3499,0.6183,0.012585,14.87,8.43,6.44,WARNING,weekday_normal
223.0,FOOD_COURT_A,44.18,0.2946,0.7226,0.3017,76.33,0.362,0.7654,0.01342,12.87,6.22,6.65,WARNING,weekday_normal
224.0,FOOD_COURT_A,31.81,0.2121,1.0205,0.1869,41.07,0.1451,0.4185,0.006783,7.67,4.57,3.09,SAFE,weekday_normal
225.0,FOOD_COURT_A,19.22,0.1282,1.5136,0.1157,40.06,0.0814,0.4681,0.003881,7.83,2.53,5.31,SAFE,weekday_normal
226.0,FOOD_COURT_A,22.12,0.1474,1.3204,0.1089,49.69,0.1138,0.3707,0.003833,6.52,1.13,5.39,SAFE,weekday_normal
227.0,FOOD_COURT_A,14.1,0.094,1.2386,0.0626,42.13,0.1094,0.4001,0.004068,7.44,6.46,0.98,SAFE,weekday_normal
228.0,FOOD_COURT_A,14.32,0.0954,1.3792,0.1215,41.09,0.1283,0.366,0.002815,3.94,0.0,3.94,SAFE,weekday_normal
229.0,FOOD_COURT_A,11.28,0.0752,1.409,0.0888,16.48,0.1001,0.4265,0.003511,7.07,5.35,1.72,SAFE,weekday_normal
230.0,FOOD_COURT_A,12.59,0.084,1.3367,0.1012,47.5,0.07,0.2679,0.00412,2.23,0.0,2.23,SAFE,weekday_normal
231.0,FOOD_COURT_A,12.57,0.0838,1.3599,0.0521,52.75,0.0899,0.2154,0.002387,7.14,5.29,1.85,SAFE,weekday_normal
232.0,FOOD_COURT_A,15.91,0.106,1.0493,0.1469,29.26,0.0662,0.3638,0.005339,8.12,4.07,4.05,SAFE,weekday_normal
233.0,FOOD_COURT_A,16.26,0.1084,1.2686,0.051,51.32,0.0479,0.3569,0.004052,14.48,6.49,7.99,SAFE,weekday_normal
234.0,FOOD_COURT_A,26.19,0.1746,1.3948,0.1196,46.12,0.1008,0.4647,0.002724,7.04,4.51,2.52,SAFE,weekday_normal
235.0,FOOD_COURT_A,25.95,0.173,1.3354,0.1386,50.14,0.1331,0.4189,0.003853,4.61,1.86,2.74,SAFE,weekday_normal
236.0,FOOD_COURT_A,18.42,0.1228,1.4934,0.109,51.32,0.1176,0.3216,0.003527,11.53,5.48,6.05,SAFE,weekday_normal
237.0,FOOD_COURT_A,20.64,0.1376,1.3741,0.0806,24.29,0.122,0.3362,0.00195,7.28,4.54,2.74,SAFE,weekday_normal
238.0,FOOD_COURT_A,17.2,0.1147,1.3874,0.1409,59.1,0.0946,0.3271,0.001282,7.05,1.85,5.2,SAFE,weekday_normal
239.0,FOOD_COURT_A,11.02,0.0735,1.1461,0.1767,43.6,0.0366,0.2844,0.004215,5.77,3.27,2.5,SAFE,weekday_normal
240.0,FOOD_COURT_A,51.89,0.3459,0.9433,0.236,88.7,0.3414,0.5267,0.008634,11.06,5.68,5.38,WARNING,weekday_normal
241.0,FOOD_COURT_A,63.15,0.421,0.4393,0.5111,146.16,0.4437,0.8029,0.025888,13.12,5.46,7.66,HIGH,weekday_normal
242.0,FOOD_COURT_A,51.71,0.3447,0.5033,0.297,108.11,0.4235,0.6268,0.016473,14.43,7.99,6.44,WARNING,weekday_normal
243.0,FOOD_COURT_A,31.49,0.2099,1.2838,0.2154,50.29,0.2063,0.5362,0.005434,10.36,4.73,5.63,SAFE,weekday_normal
244.0,FOOD_COURT_A,28.22,0.1882,0.9563,0.1256,49.49,0.1645,0.5017,0.00252,9.43,6.04,3.39,SAFE,weekday_normal
245.0,FOOD_COURT_A,21.82,0.1455,1.227,0.1051,58.15,0.096,0.4779,0.001428,6.53,3.46,3.06,SAFE,weekday_normal
246.0,FOOD_COURT_A,23.3,0.1554,1.2413,0.0341,44.34,0.1318,0.382,0.002551,9.05,3.37,5.68,SAFE,weekday_normal
247.0,FOOD_COURT_A,29.54,0.197,1.1244,0.0913,47.89,0.089,0.3288,0.001898,4.2,2.13,2.08,SAFE,weekday_normal
248.0,FOOD_COURT_A,33.88,0.2259,1.1247,0.1652,56.34,0.0941,0.4166,0.000709,9.26,3.81,5.45,SAFE,weekday_normal
249.0,FOOD_COURT_A,29.09,0.194,1.0438,0.1212,55.58,0.0784,0.4951,0.005622,3.57,2.32,1.25,SAFE,weekday_normal
250.0,FOOD_COURT_A,30.19,0.2013,1.2654,0.1963,40.29,0.1028,0.3431,0.001687,4.58,0.45,4.13,SAFE,weekday_normal
251.0,FOOD_COURT_A,25.03,0.1669,1.1234,0.165,39.52,0.0856,0.3851,0.000506,5.77,3.48,2.29,SAFE,weekday_normal
252.0,FOOD_COURT_A,47.98,0.3199,0.7446,0.4379,60.54,0.2007,0.5571,0.010451,11.39,4.4,6.99,WARNING,weekday_normal
253.0,FOOD_COURT_A,54.25,0.3617,0.6366,0.3545,65.67,0.2264,0.8496,0.015892,6.97,3.62,3.34,WARNING,weekday_normal
254.0,FOOD_COURT_A,50.18,0.3345,0.7727,0.2922,62.34,0.3415,0.7315,0.016895,4.8,1.65,3.15,WARNING,weekday_normal
255.0,FOOD_COURT_A,77.66,0.5177,0.4503,0.6322,156.47,0.5509,0.9194,0.016235,20.09,12.42,7.67,HIGH,weekday_normal
256.0,FOOD_COURT_A,54.57,0.3638,0.6838,0.4635,143.97,0.3696,0.7816,0.010542,13.19,6.28,6.91,WARNING,weekday_normal
257.0,FOOD_COURT_A,44.14,0.2943,0.4866,0.3655,127.57,0.4811,0.5995,0.004983,19.3,11.68,7.62,WARNING,weekday_normal
258.0,FOOD_COURT_A,51.92,0.3461,0.4375,0.4467,100.55,0.4067,0.8112,0.010776,10.52,4.71,5.81,WARNING,weekday_normal
259.0,FOOD_COURT_A,25.75,0.1717,0.797,0.2314,70.68,0.1715,0.5266,0.003305,6.3,3.05,3.25,SAFE,weekday_normal
260.0,FOOD_COURT_A,22.33,0.1489,0.9452,0.2246,62.77,0.0767,0.5084,0.004834,7.57,3.7,3.87,SAFE,weekday_normal
261.0,FOOD_COURT_A,23.59,0.1573,1.3154,0.1111,36.48,0.0733,0.3653,0.003461,8.0,5.36,2.64,SAFE,weekday_normal
262.0,FOOD_COURT_A,20.31,0.1354,1.3993,0.1242,42.91,0.0834,0.3426,0.002867,5.39,2.51,2.88,SAFE,weekday_normal
263.0,FOOD_COURT_A,54.38,0.3625,0.6383,0.3466,68.25,0.1657,0.5351,0.008614,6.62,5.49,1.14,WARNING,weekday_normal
264.0,FOOD_COURT_A,64.2,0.428,0.7685,0.3554,123.9,0.2925,0.7424,0.015872,16.56,8.04,8.53,WARNING,weekday_normal
265.0,FOOD_COURT_A,62.39,0.4159,0.7372,0.3123,128.23,0.3606,0.6677,0.011483,15.55,7.74,7.81,WARNING,weekday_normal
266.0,FOOD_COURT_A,86.03,0.5735,0.4761,0.6636,173.17,0.6447,0.8575,0.020428,14.84,7.35,7.49,HIGH,weekday_normal
267.0,FOOD_COURT_A,71.15,0.4743,0.4605,0.4101,111.97,0.319,0.7343,0.017686,15.18,4.73,10.45,WARNING,weekday_normal
268.0,FOOD_COURT_A,67.93,0.4529,0.6684,0.4539,80.87,0.3266,0.6926,0.008729,14.37,9.76,4.61,WARNING,weekday_normal
269.0,FOOD_COURT_A,54.7,0.3647,0.7139,0.3065,105.6,0.2357,0.7224,0.013208,13.36,5.26,8.11,WARNING,weekday_normal
270.0,FOOD_COURT_A,25.64,0.1709,1.3052,0.1426,62.48,0.1174,0.538,0.005309,5.07,3.6,1.47,SAFE,weekday_normal
271.0,FOOD_COURT_A,29.5,0.1966,1.1739,0.1435,53.76,0.1001,0.4808,0.001593,8.88,4.64,4.24,SAFE,weekday_normal
272.0,FOOD_COURT_A,23.15,0.1543,1.104,0.1641,41.35,0.0353,0.4781,0.000896,9.87,4.54,5.33,SAFE,weekday_normal
273.0,FOOD_COURT_A,25.57,0.1704,1.2389,0.165,65.04,0.0952,0.4444,0.003832,7.08,3.72,3.36,SAFE,weekday_normal
274.0,FOOD_COURT_A,33.07,0.2205,1.1255,0.0626,45.2,0.1043,0.4267,0.002961,5.46,4.34,1.12,SAFE,weekday_normal
275.0,FOOD_COURT_A,49.61,0.3307,0.8715,0.3468,69.69,0.2639,0.7408,0.007518,14.71,4.35,10.35,WARNING,weekday_normal
276.0,FOOD_COURT_A,77.37,0.5158,0.3261,0.7015,177.08,0.3934,0.8658,0.022018,14.77,7.93,6.83,HIGH,weekday_normal
277.0,FOOD_COURT_A,89.02,0.5935,0.3909,0.6699,169.74,0.548,0.9418,0.028888,24.08,12.24,11.84,HIGH,weekday_normal
278.0,FOOD_COURT_A,80.43,0.5362,0.4856,0.6123,168.17,0.4546,0.9077,0.027013,18.53,13.3,5.23,HIGH,weekday_normal
279.0,FOOD_COURT_A,70.75,0.4717,0.5914,0.4181,120.36,0.3073,0.6692,0.018683,13.21,8.57,4.64,WARNING,weekday_normal
280.0,FOOD_COURT_A,61.96,0.4131,0.6418,0.4749,100.51,0.3034,0.6428,0.015206,12.76,7.77,4.98,WARNING,weekday_normal
281.0,FOOD_COURT_A,56.0,0.3733,0.6253,0.3001,88.06,0.2951,0.6509,0.012116,14.69,6.85,7.85,WARNING,weekday_normal
282.0,FOOD_COURT_A,51.1,0.3407,0.7751,0.285,79.6,0.2858,0.6307,0.016827,9.86,4.15,5.7,WARNING,weekday_normal
283.0,FOOD_COURT_A,56.38,0.3759,0.6836,0.2921,100.41,0.1847,0.64,0.014502,20.84,7.46,13.38,WARNING,weekday_normal
284.0,FOOD_COURT_A,23.3,0.1553,1.1818,0.1221,61.36,0.0586,0.4389,0.00479,4.15,0.02,4.14,SAFE,weekday_normal
285.0,FOOD_COURT_A,31.63,0.2109,1.2789,0.1221,54.04,0.0196,0.3883,0.00472,4.64,3.43,1.22,SAFE,weekday_normal
286.0,FOOD_COURT_A,10.08,0.0672,0.9666,0.0888,58.59,0.0542,0.485,0.002779,3.14,0.55,2.59,SAFE,weekday_normal
287.0,FOOD_COURT_A,19.95,0.133,1.4632,0.1649,72.37,0.0678,0.4503,0.000834,7.29,5.72,1.57,SAFE,weekday_normal
288.0,FOOD_COURT_A,13.18,0.0878,1.3299,0.0813,45.7,0.0887,0.379,0.002883,6.64,3.21,3.43,SAFE,weekday_normal
289.0,FOOD_COURT_A,21.48,0.1432,1.4521,0.0728,37.67,0.0762,0.4928,0.003237,6.75,2.7,4.05,SAFE,weekday_normal
290.0,FOOD_COURT_A,17.26,0.1151,1.1572,0.0767,48.46,0.0871,0.4594,0.004967,7.65,4.53,3.11,SAFE,weekday_normal
291.0,FOOD_COURT_A,13.01,0.0867,1.1817,0.0548,36.2,0.0634,0.4424,0.003328,0.29,0.14,0.14,SAFE,weekday_normal
292.0,FOOD_COURT_A,18.51,0.1234,0.9821,0.1679,27.65,0.1078,0.382,0.002259,8.78,1.83,6.94,SAFE,weekday_normal
293.0,FOOD_COURT_A,21.75,0.145,1.2236,0.2853,17.91,0.1366,0.3705,0.00318,6.12,3.43,2.69,SAFE,weekday_normal
294.0,FOOD_COURT_A,22.88,0.1525,1.0507,0.1214,31.14,0.1312,0.3502,0.005055,6.39,2.58,3.81,SAFE,weekday_normal
295.0,FOOD_COURT_A,19.09,0.1272,1.2752,0.1841,39.0,0.1141,0.3933,0.005431,6.86,2.42,4.44,SAFE,weekday_normal
296.0,FOOD_COURT_A,23.61,0.1574,1.2568,0.1544,27.85,0.0574,0.4943,0.004193,6.18,4.3,1.88,SAFE,weekday_normal
297.0,FOOD_COURT_A,38.75,0.2584,0.9424,0.4154,64.28,0.2252,0.5095,0.008284,14.98,9.49,5.48,WARNING,weekday_normal
298.0,FOOD_COURT_A,69.92,0.4662,0.3559,0.5366,153.64,0.4697,0.775,0.010751,27.71,11.03,16.68,HIGH,weekday_normal
299.0,FOOD_COURT_A,80.13,0.5342,0.2934,0.7927,145.52,0.6692,0.8797,0.0194,21.54,14.41,7.13,HIGH,weekday_normal
300.0,FOOD_COURT_A,59.13,0.3942,0.4809,0.4453,77.17,0.4408,0.8598,0.014001,10.97,2.37,8.6,WARNING,weekday_normal
301.0,FOOD_COURT_A,44.81,0.2988,0.7141,0.407,111.77,0.297,0.772,0.0133,17.49,7.66,9.83,WARNING,weekday_normal
302.0,FOOD_COURT_A,50.57,0.3372,0.7775,0.4208,108.89,0.3255,0.6438,0.008792,13.78,6.76,7.02,WARNING,weekday_normal
303.0,FOOD_COURT_A,49.0,0.3266,0.6973,0.3774,82.51,0.3271,0.6872,0.006691,14.1,7.84,6.26,WARNING,weekday_normal
304.0,FOOD_COURT_A,52.9,0.3527,0.721,0.3491,88.7,0.3312,0.661,0.005085,9.52,6.42,3.11,WARNING,weekday_normal
305.0,FOOD_COURT_A,59.21,0.3947,0.8077,0.3377,91.47,0.4162,0.5842,0.005036,14.79,5.54,9.25,WARNING,weekday_normal
306.0,FOOD_COURT_A,55.95,0.373,0.59,0.4537,92.81,0.31,0.5602,0.011606,12.82,8.15,4.67,WARNING,weekday_normal
307.0,FOOD_COURT_A,39.49,0.2633,0.656,0.4336,85.42,0.3194,0.4699,0.009578,12.33,8.13,4.19,WARNING,weekday_normal
308.0,FOOD_COURT_A,89.71,0.5981,0.3857,0.6227,131.84,0.5205,0.6852,0.02138,22.26,12.46,9.8,HIGH,weekday_normal
309.0,FOOD_COURT_A,83.76,0.5584,0.3509,0.6626,177.47,0.646,0.7237,0.019941,18.23,10.13,8.1,HIGH,weekday_normal
310.0,FOOD_COURT_A,97.94,0.6529,0.3493,0.6889,160.22,0.5734,0.7925,0.016763,21.03,10.12,10.91,HIGH,weekday_normal
311.0,FOOD_COURT_A,75.33,0.5022,0.7809,0.4739,118.51,0.4445,0.6249,0.019388,18.24,7.51,10.73,WARNING,weekday_normal
312.0,FOOD_COURT_A,72.89,0.4859,0.6259,0.3873,106.85,0.368,0.7513,0.013404,18.39,9.91,8.48,WARNING,weekday_normal
313.0,FOOD_COURT_A,59.02,0.3935,0.6357,0.4675,64.41,0.3444,0.5741,0.01508,14.46,6.76,7.7,WARNING,weekday_normal
314.0,FOOD_COURT_A,65.72,0.4381,0.4972,0.5005,77.52,0.3325,0.6247,0.017412,17.48,9.72,7.76,WARNING,weekday_normal
315.0,FOOD_COURT_A,50.17,0.3345,0.6609,0.2853,69.43,0.3039,0.6423,0.009391,15.25,7.97,7.28,WARNING,weekday_normal
316.0,FOOD_COURT_A,24.93,0.1662,0.9989,0.108,55.94,0.1367,0.4301,0.004086,6.79,3.34,3.45,SAFE,weekday_normal
317.0,FOOD_COURT_A,19.26,0.1284,1.1524,0.0851,47.35,0.096,0.2636,0.005419,7.55,3.56,3.99,SAFE,weekday_normal
318.0,FOOD_COURT_A,14.59,0.0972,1.3492,0.0854,53.89,0.0671,0.365,0.00542,5.54,3.1,2.44,SAFE,weekday_normal
319.0,FOOD_COURT_A,23.15,0.1543,1.2254,0.058,56.51,0.0658,0.1453,0.003201,2.82,1.94,0.88,SAFE,weekday_normal
320.0,FOOD_COURT_A,23.32,0.1555,1.0001,0.1129,55.95,0.0709,0.3093,0.001931,7.35,1.48,5.87,SAFE,weekday_normal
321.0,FOOD_COURT_A,16.72,0.1115,1.1231,0.0864,38.36,0.0943,0.2622,0.003766,4.19,2.0,2.2,SAFE,weekday_normal
322.0,FOOD_COURT_A,24.42,0.1628,0.9764,0.1176,53.22,0.0738,0.458,0.003904,7.88,2.46,5.43,SAFE,weekday_normal
323.0,FOOD_COURT_A,15.41,0.1027,1.2892,0.1821,43.17,0.0981,0.609,0.002407,1.7,1.2,0.5,SAFE,weekday_normal
324.0,FOOD_COURT_A,26.31,0.1754,1.2635,0.1636,50.15,0.1266,0.4875,0.003751,6.62,2.41,4.2,SAFE,weekday_normal
325.0,FOOD_COURT_A,20.41,0.1361,1.3766,0.138,58.97,0.061,0.5663,0.005358,10.6,4.6,6.0,SAFE,weekday_normal
326.0,FOOD_COURT_A,26.46,0.1764,1.119,0.142,38.3,0.0916,0.3393,0.002576,9.5,4.56,4.93,SAFE,weekday_normal
327.0,FOOD_COURT_A,24.75,0.165,1.0275,0.1651,51.17,0.0824,0.3467,0.000773,8.09,1.89,6.19,SAFE,weekday_normal
328.0,FOOD_COURT_A,19.05,0.127,0.996,0.1287,47.66,0.1261,0.5479,0.00125,7.12,3.5,3.62,SAFE,weekday_normal
329.0,FOOD_COURT_A,15.84,0.1056,1.1085,0.141,50.43,0.0733,0.4636,0.000375,8.18,4.4,3.77,SAFE,weekday_normal
330.0,FOOD_COURT_A,26.66,0.1778,1.3757,0.1075,49.28,0.0963,0.3235,0.00391,11.17,6.1,5.07,SAFE,weekday_normal
331.0,FOOD_COURT_A,15.46,0.1031,1.099,0.0864,48.71,0.103,0.3589,0.002051,9.23,4.82,4.41,SAFE,weekday_normal
332.0,FOOD_COURT_A,11.79,0.0786,1.0371,0.097,42.96,0.1039,0.62,0.002854,7.69,2.24,5.45,SAFE,weekday_normal
333.0,FOOD_COURT_A,8.96,0.0597,1.0934,0.0902,37.8,0.0791,0.5852,0.000856,9.25,5.42,3.83,SAFE,weekday_normal
334.0,FOOD_COURT_A,12.7,0.0847,0.8823,0.1477,54.83,0.0575,0.422,0.001073,9.91,3.99,5.92,SAFE,weekday_normal
335.0,FOOD_COURT_A,22.87,0.1525,1.1978,0.1295,66.44,0.0733,0.3073,0.003051,8.43,6.63,1.8,SAFE,weekday_normal
336.0,FOOD_COURT_A,19.97,0.1332,1.1573,0.2161,44.69,0.0541,0.3794,0.004668,11.23,6.92,4.31,SAFE,weekday_normal
337.0,FOOD_COURT_A,13.31,0.0887,1.1868,0.1101,33.44,0.0956,0.4706,0.0014,10.07,5.88,4.19,SAFE,weekday_normal
338.0,FOOD_COURT_A,15.78,0.1052,1.5747,0.1282,31.87,0.0287,0.4891,0.001996,7.74,3.27,4.47,SAFE,weekday_normal
339.0,FOOD_COURT_A,25.62,0.1708,1.1436,0.1768,38.07,0.1091,0.4838,0.002507,5.53,2.72,2.81,SAFE,weekday_normal
340.0,FOOD_COURT_A,22.04,0.1469,1.2423,0.1154,37.73,0.0537,0.427,0.000752,4.4,2.47,1.93,SAFE,weekday_normal
341.0,FOOD_COURT_A,20.06,0.1338,0.8988,0.0477,35.37,0.1268,0.3639,0.002574,7.62,4.1,3.52,SAFE,weekday_normal
342.0,FOOD_COURT_A,35.44,0.2363,1.0147,0.0143,57.76,0.0707,0.3588,0.001307,5.03,2.96,2.06,SAFE,weekday_normal
343.0,FOOD_COURT_A,29.53,0.1969,1.5233,0.1243,51.06,0.106,0.4805,0.001703,5.72,2.28,3.44,SAFE,weekday_normal
344.0,FOOD_COURT_A,22.52,0.1501,1.4377,0.0749,42.2,0.0816,0.3276,0.001552,8.89,3.76,5.13,SAFE,weekday_normal
345.0,FOOD_COURT_A,23.52,0.1568,1.6688,0.0755,49.32,0.0964,0.3947,0.002427,4.15,4.15,0.0,SAFE,weekday_normal
346.0,FOOD_COURT_A,23.04,0.1536,1.4234,0.1506,45.42,0.0684,0.4693,0.002583,3.32,1.9,1.43,SAFE,weekday_normal
347.0,FOOD_COURT_A,30.89,0.2059,1.4141,0.1239,31.55,0.0616,0.3698,0.002767,8.09,4.14,3.95,SAFE,weekday_normal
348.0,FOOD_COURT_A,30.93,0.2062,1.1664,0.1605,43.2,0.1092,0.4391,0.00083,9.52,6.12,3.4,SAFE,weekday_normal
349.0,FOOD_COURT_A,27.59,0.1839,1.2903,0.0645,30.93,0.097,0.424,0.001489,9.42,3.71,5.71,SAFE,weekday_normal
350.0,FOOD_COURT_A,19.63,0.1308,1.2682,0.0383,38.57,0.0706,0.3611,0.001793,7.05,3.3,3.75,SAFE,weekday_normal
351.0,FOOD_COURT_A,6.48,0.0432,1.411,0.0657,43.27,0.0444,0.5308,0.005294,8.6,3.74,4.86,SAFE,weekday_normal
352.0,FOOD_COURT_A,55.64,0.371,0.9534,0.2515,93.85,0.1227,0.6436,0.011105,13.14,7.33,5.82,WARNING,weekday_normal
353.0,FOOD_COURT_A,48.14,0.3209,0.8864,0.4385,89.37,0.0786,0.6438,0.011507,9.84,4.47,5.36,WARNING,weekday_normal
354.0,FOOD_COURT_A,29.98,0.1998,1.1947,0.1631,70.22,0.0405,0.4256,0.006421,6.28,5.06,1.22,SAFE,weekday_normal
355.0,FOOD_COURT_A,66.56,0.4437,0.7903,0.29,108.23,0.1923,0.6068,0.010506,8.96,5.75,3.22,WARNING,weekday_normal
356.0,FOOD_COURT_A,54.38,0.3625,0.8279,0.3142,126.95,0.3657,0.6779,0.012741,14.75,7.71,7.05,WARNING,weekday_normal
357.0,FOOD_COURT_A,29.01,0.1934,1.3123,0.0943,74.86,0.1097,0.4022,0.008203,4.19,2.63,1.56,SAFE,weekday_normal
358.0,FOOD_COURT_A,9.3,0.062,1.1424,0.1463,35.77,0.0559,0.4228,0.008159,2.69,1.46,1.23,SAFE,weekday_normal
359.0,FOOD_COURT_A,19.68,0.1312,1.1742,0.1071,45.7,0.1134,0.4807,0.003039,9.36,5.56,3.79,SAFE,weekday_normal
360.0,FOOD_COURT_A,19.22,0.1281,1.6195,0.0854,38.79,0.1407,0.3004,0.000912,7.0,3.68,3.32,SAFE,weekday_normal
