sequence_id,time_sec,zone,people_count,density,avg_speed_mps,stagnation_ratio,avg_dwell_time_sec,flow_conflict_ratio,directional_entropy,acceleration_variance,zone_transitions,inflow,outflow,risk_label,risk_class
3,37,FESTIVAL_CORRIDOR,262,0.996,0.461,0.581,90.11,0.543,0.97,-1.346,6,9,14,HIGH,2
3,38,EVENT_ATRIUM,241,0.924,0.687,0.471,101.13,0.452,0.85,-0.064,5,13,10,WARNING,1
3,39,MALL_CONCERT_STAGE,241,0.946,0.573,0.651,95.29,0.433,0.902,-0.741,6,17,11,HIGH,2
3,40,MALL_CONCERT_STAGE,249,0.978,0.611,0.572,98.15,0.43,0.888,-1.169,5,12,12,HIGH,2
3,41,LIVE_PERFORMANCE_ZONE,249,0.958,0.5,0.451,81.71,0.445,0.881,-1.12,6,4,9,WARNING,1
3,42,EVENT_ATRIUM,259,0.988,0.522,0.566,95.72,0.47,0.883,-0.651,8,8,16,HIGH,2
3,43,EVENT_ATRIUM,241,0.924,0.609,0.518,101.04,0.547,0.892,-0.527,7,10,8,HIGH,2
3,44,LIVE_PERFORMANCE_ZONE,268,1,0.273,0.618,103.32,0.41,0.87,-0.451,7,13,11,HIGH,2
3,45,LIVE_PERFORMANCE_ZONE,253,1,0.369,0.502,96.91,0.401,0.771,-1.691,4,10,11,HIGH,2
3,46,LIVE_PERFORMANCE_ZONE,250,0.951,0.473,0.525,90.13,0.397,0.936,-1.135,5,13,18,HIGH,2
3,47,FESTIVAL_CORRIDOR,269,1,0.55,0.529,113.57,0.539,0.938,-1.68,5,16,15,HIGH,2
3,48,EVENT_ATRIUM,242,0.939,0.577,0.499,92.19,0.456,0.885,-0.839,6,14,8,HIGH,2
3,49,MALL_CONCERT_STAGE,243,0.908,0.578,0.508,90.14,0.411,0.896,-0.972,3,6,10,WARNING,1
3,50,FESTIVAL_CORRIDOR,279,1,0.4,0.576,119.63,0.491,0.906,-1.02,5,14,14,HIGH,2
3,51,FESTIVAL_CORRIDOR,252,0.926,0.539,0.52,98.17,0.405,0.735,-1.119,4,14,8,WARNING,1
3,52,EVENT_ATRIUM,257,0.994,0.461,0.516,92.03,0.501,0.826,-0.868,6,14,19,HIGH,2
3,53,FESTIVAL_CORRIDOR,249,0.902,0.73,0.548,92.27,0.492,0.857,-1.107,7,15,15,HIGH,2
3,54,FESTIVAL_CORRIDOR,262,1,0.438,0.563,91.38,0.49,0.903,-1.287,6,15,9,HIGH,2
3,55,LIVE_PERFORMANCE_ZONE,273,1,0.562,0.58,90.16,0.523,0.849,-0.871,6,8,11,HIGH,2
3,56,MALL_CONCERT_STAGE,289,1,0.426,0.522,99.7,0.461,0.931,-1.343,5,16,11,HIGH,2
3,57,FESTIVAL_CORRIDOR,267,1,0.506,0.611,96.12,0.54,0.929,-0.841,8,23,13,HIGH,2
3,58,LIVE_PERFORMANCE_ZONE,232,0.847,0.704,0.516,74.76,0.45,0.818,-0.495,4,11,6,WARNING,1
3,59,MALL_CONCERT_STAGE,234,0.925,0.597,0.519,85.74,0.465,0.815,-1.182,11,16,7,WARNING,1
3,60,LIVE_PERFORMANCE_ZONE,257,1,0.423,0.51,98.72,0.387,0.984,-0.845,7,10,15,HIGH,2
3,61,FESTIVAL_CORRIDOR,246,0.932,0.533,0.555,94.84,0.465,0.939,-1.122,9,9,11,HIGH,2
3,62,MALL_CONCERT_STAGE,244,0.962,0.48,0.545,94.98,0.534,0.874,-1.102,3,8,13,HIGH,2
3,63,LIVE_PERFORMANCE_ZONE,245,0.978,0.516,0.632,87.07,0.447,0.907,-0.574,9,10,14,HIGH,2
3,64,LIVE_PERFORMANCE_ZONE,245,0.906,0.641,0.44,82.68,0.41,0.801,-1.117,10,14,10,WARNING,1
3,65,MALL_CONCERT_STAGE,222,0.856,0.739,0.474,87.62,0.369,0.814,-1.032,7,16,12,WARNING,1
3,66,EVENT_ATRIUM,235,0.916,0.687,0.469,98.25,0.446,0.942,0.042,6,13,13,HIGH,2
3,67,EVENT_ATRIUM,229,0.931,0.524,0.533,93.94,0.486,0.857,-1.318,5,12,13,HIGH,2
3,68,FESTIVAL_CORRIDOR,223,0.905,0.501,0.465,85.04,0.431,0.841,-0.654,6,6,16,WARNING,1
3,69,MALL_CONCERT_STAGE,200,0.735,0.806,0.456,89.19,0.358,0.695,-0.691,6,6,9,WARNING,1
3,70,EVENT_ATRIUM,235,0.881,0.725,0.559,82.77,0.365,0.85,-1.096,5,10,15,WARNING,1
3,71,LIVE_PERFORMANCE_ZONE,198,0.788,0.623,0.478,75.64,0.315,0.783,-0.416,7,13,11,WARNING,1
3,72,MALL_CONCERT_STAGE,209,0.855,0.716,0.374,77,0.395,0.932,-1.213,7,10,7,WARNING,1
3,73,MALL_CONCERT_STAGE,221,0.86,0.524,0.438,87.08,0.402,0.739,-1.349,9,8,13,WARNING,1
3,74,EVENT_ATRIUM,225,0.864,0.643,0.569,90.77,0.402,0.754,-0.753,4,14,10,WARNING,1
3,75,FESTIVAL_CORRIDOR,204,0.834,0.76,0.538,82.61,0.461,0.918,-1.012,3,8,6,WARNING,1
3,76,MALL_CONCERT_STAGE,194,0.721,0.809,0.344,63.06,0.39,0.635,-0.918,6,10,6,WARNING,1
3,77,LIVE_PERFORMANCE_ZONE,218,0.887,0.608,0.471,87.29,0.453,0.824,-0.928,9,12,13,WARNING,1
3,78,FESTIVAL_CORRIDOR,222,0.833,0.753,0.404,99.16,0.368,0.843,-1.247,10,15,10,WARNING,1
3,79,LIVE_PERFORMANCE_ZONE,205,0.769,0.776,0.401,75.17,0.402,0.865,-0.901,7,12,6,WARNING,1
3,80,FESTIVAL_CORRIDOR,198,0.703,0.688,0.482,85.26,0.314,0.782,-0.585,6,12,8,WARNING,1
3,81,EVENT_ATRIUM,189,0.717,0.93,0.445,77.42,0.329,0.744,-0.907,9,6,11,WARNING,1
3,82,MALL_CONCERT_STAGE,211,0.805,0.624,0.402,91.52,0.392,0.765,-0.666,8,9,11,WARNING,1
3,83,MALL_CONCERT_STAGE,200,0.791,0.615,0.441,72.61,0.331,0.75,-0.706,7,16,18,WARNING,1
3,84,FESTIVAL_CORRIDOR,201,0.796,0.559,0.476,83.34,0.342,0.716,-0.794,8,12,10,WARNING,1
3,85,FESTIVAL_CORRIDOR,200,0.745,0.78,0.336,84.12,0.355,0.758,-0.827,7,14,4,WARNING,1
3,86,LIVE_PERFORMANCE_ZONE,215,0.775,0.732,0.485,83.51,0.372,0.754,-0.749,5,8,5,WARNING,1
3,87,FESTIVAL_CORRIDOR,204,0.785,0.812,0.45,75.88,0.369,0.81,-1.539,7,9,8,WARNING,1
3,88,EVENT_ATRIUM,210,0.807,0.771,0.473,82.31,0.367,0.846,-0.683,4,8,6,WARNING,1
3,89,FESTIVAL_CORRIDOR,207,0.799,0.709,0.495,81.64,0.354,0.835,-0.285,5,9,13,WARNING,1
4,0,LIVE_PERFORMANCE_ZONE,194,0.741,0.785,0.438,78.23,0.384,0.646,-0.135,1,8,7,WARNING,1
4,1,LIVE_PERFORMANCE_ZONE,172,0.687,0.843,0.291,63.86,0.316,0.789,-1.062,3,11,11,WARNING,1
4,2,FESTIVAL_CORRIDOR,158,0.613,0.89,0.251,67.79,0.29,0.662,-0.604,3,8,9,SAFE,0
4,3,MALL_CONCERT_STAGE,206,0.824,0.711,0.481,91.03,0.423,0.788,-1.155,7,10,10,WARNING,1
4,4,LIVE_PERFORMANCE_ZONE,198,0.77,0.596,0.447,86.94,0.366,0.861,-0.515,7,10,14,WARNING,1
4,5,MALL_CONCERT_STAGE,195,0.712,0.74,0.357,71.59,0.307,0.724,-0.664,8,4,10,WARNING,1
4,6,LIVE_PERFORMANCE_ZONE,195,0.75,0.78,0.399,82.79,0.343,0.811,-1.196,3,13,8,WARNING,1
4,7,EVENT_ATRIUM,187,0.716,0.849,0.393,74.63,0.345,0.892,-0.492,3,13,3,WARNING,1
4,8,MALL_CONCERT_STAGE,182,0.714,1.017,0.343,67.28,0.313,0.744,-1.375,6,14,8,WARNING,1
4,9,FESTIVAL_CORRIDOR,178,0.655,0.816,0.335,63.78,0.284,0.778,-0.509,8,9,6,WARNING,1
4,10,FESTIVAL_CORRIDOR,172,0.696,0.92,0.319,66.06,0.437,0.82,-0.768,3,6,9,WARNING,1
4,11,EVENT_ATRIUM,193,0.791,0.611,0.479,82.43,0.369,0.764,-1.505,6,6,9,WARNING,1
4,12,EVENT_ATRIUM,183,0.72,0.762,0.392,75.19,0.379,0.693,-0.794,4,10,4,WARNING,1
4,13,LIVE_PERFORMANCE_ZONE,156,0.62,0.763,0.273,64.78,0.249,0.707,-0.8,5,3,6,SAFE,0
4,14,LIVE_PERFORMANCE_ZONE,186,0.725,0.982,0.262,74.5,0.398,0.798,0.118,4,8,11,WARNING,1
4,15,LIVE_PERFORMANCE_ZONE,181,0.704,0.769,0.31,77.93,0.312,0.759,-0.651,3,14,11,WARNING,1
4,16,LIVE_PERFORMANCE_ZONE,162,0.639,0.849,0.296,56,0.298,0.638,-0.691,8,7,4,SAFE,0
4,17,FESTIVAL_CORRIDOR,193,0.761,0.77,0.369,88.62,0.367,0.723,-0.92,3,9,12,WARNING,1
4,18,EVENT_ATRIUM,172,0.641,0.928,0.379,69.99,0.209,0.62,-0.796,2,13,7,SAFE,0
4,19,FESTIVAL_CORRIDOR,192,0.746,0.769,0.359,88.57,0.363,0.699,-0.768,6,10,16,WARNING,1
4,20,LIVE_PERFORMANCE_ZONE,209,0.793,0.624,0.416,81.54,0.403,0.757,-0.29,6,10,14,WARNING,1
4,21,LIVE_PERFORMANCE_ZONE,175,0.671,0.909,0.435,78.78,0.411,0.753,-0.688,1,7,11,WARNING,1
4,22,MALL_CONCERT_STAGE,206,0.756,0.829,0.414,78.5,0.33,0.817,-0.576,5,9,11,WARNING,1
4,23,LIVE_PERFORMANCE_ZONE,172,0.683,0.879,0.324,66.81,0.313,0.714,-0.761,5,12,10,WARNING,1
4,24,EVENT_ATRIUM,168,0.692,0.765,0.443,75.85,0.26,0.762,-0.795,7,14,5,WARNING,1
4,25,LIVE_PERFORMANCE_ZONE,187,0.772,0.768,0.466,90.23,0.369,0.767,-0.652,7,9,12,WARNING,1
4,26,FESTIVAL_CORRIDOR,192,0.728,0.842,0.423,77.73,0.341,0.761,-0.094,8,7,6,WARNING,1
4,27,EVENT_ATRIUM,184,0.714,0.716,0.456,76.06,0.314,0.718,-0.677,6,4,4,WARNING,1
4,28,MALL_CONCERT_STAGE,197,0.781,0.734,0.38,81.59,0.347,0.79,-1.425,12,6,6,WARNING,1
4,29,EVENT_ATRIUM,170,0.659,0.906,0.339,68.37,0.34,0.614,-1.023,5,11,6,WARNING,1
4,30,LIVE_PERFORMANCE_ZONE,180,0.673,0.958,0.393,73.59,0.355,0.707,-1.009,3,12,7,WARNING,1
4,31,LIVE_PERFORMANCE_ZONE,193,0.704,0.754,0.352,73.87,0.271,0.693,-1.248,7,6,5,WARNING,1
4,32,EVENT_ATRIUM,185,0.696,0.946,0.449,87.18,0.336,0.792,-0.649,5,6,6,WARNING,1
4,33,FESTIVAL_CORRIDOR,183,0.67,0.865,0.33,82.41,0.311,0.685,-0.045,5,9,10,WARNING,1
4,34,EVENT_ATRIUM,184,0.668,0.851,0.334,66.72,0.378,0.765,-1.327,3,6,5,WARNING,1
4,35,LIVE_PERFORMANCE_ZONE,185,0.676,0.884,0.274,76.4,0.325,0.817,-0.812,10,10,7,WARNING,1
4,36,MALL_CONCERT_STAGE,169,0.638,0.828,0.275,54.67,0.259,0.689,-0.308,9,2,7,SAFE,0
4,37,MALL_CONCERT_STAGE,188,0.728,0.897,0.427,76.63,0.305,0.714,-0.488,4,13,13,WARNING,1
4,38,MALL_CONCERT_STAGE,197,0.718,0.79,0.412,84.53,0.371,0.709,-0.362,8,8,6,WARNING,1
4,39,MALL_CONCERT_STAGE,185,0.7,0.89,0.349,73.76,0.355,0.703,-1.378,3,6,11,WARNING,1
4,40,EVENT_ATRIUM,186,0.768,0.821,0.377,81.84,0.381,0.741,-0.693,7,12,7,WARNING,1
4,41,EVENT_ATRIUM,200,0.718,0.923,0.374,79.01,0.409,0.757,-0.329,5,10,17,WARNING,1
4,42,FESTIVAL_CORRIDOR,190,0.797,0.589,0.413,83.72,0.422,0.821,-0.029,7,3,6,WARNING,1
4,43,FESTIVAL_CORRIDOR,203,0.755,0.972,0.361,78.79,0.394,0.823,-1.003,9,9,13,WARNING,1
4,44,EVENT_ATRIUM,189,0.754,0.619,0.446,76.87,0.415,0.748,-1.507,7,12,2,WARNING,1
4,45,EVENT_ATRIUM,217,0.832,0.801,0.488,85.53,0.426,0.755,-0.527,9,12,9,WARNING,1
4,46,EVENT_ATRIUM,232,0.884,0.47,0.501,78.61,0.442,0.857,-1.237,11,12,12,WARNING,1
4,47,MALL_CONCERT_STAGE,214,0.822,0.647,0.46,85.85,0.363,0.748,-1.322,8,11,9,WARNING,1
4,48,EVENT_ATRIUM,223,0.832,0.702,0.44,86.83,0.423,0.868,-0.874,6,13,10,WARNING,1
4,49,MALL_CONCERT_STAGE,215,0.821,0.708,0.459,74.45,0.391,0.761,-2.05,5,10,9,WARNING,1
4,50,LIVE_PERFORMANCE_ZONE,206,0.795,0.692,0.512,91.48,0.413,0.771,-0.141,7,12,7,WARNING,1
4,51,FESTIVAL_CORRIDOR,213,0.833,0.665,0.515,93.92,0.433,0.849,-2.065,10,8,13,WARNING,1
4,52,LIVE_PERFORMANCE_ZONE,225,0.889,0.505,0.501,75.23,0.416,0.861,-1.094,4,11,5,WARNING,1
4,53,MALL_CONCERT_STAGE,256,0.988,0.501,0.519,100.04,0.522,0.93,-0.668,3,14,11,HIGH,2
4,54,LIVE_PERFORMANCE_ZONE,225,0.861,0.572,0.49,85.25,0.414,0.881,-1.302,8,12,7,WARNING,1
4,55,MALL_CONCERT_STAGE,253,0.963,0.502,0.452,98.3,0.389,0.921,-1.5,3,16,10,HIGH,2
4,56,EVENT_ATRIUM,244,0.916,0.581,0.548,96.82,0.439,0.765,0.115,5,15,6,WARNING,1
4,57,LIVE_PERFORMANCE_ZONE,232,0.896,0.57,0.558,85.51,0.352,0.778,-1.35,5,12,3,WARNING,1
4,58,EVENT_ATRIUM,248,0.973,0.449,0.578,93.64,0.457,0.99,-0.769,7,10,7,HIGH,2
4,59,FESTIVAL_CORRIDOR,243,0.967,0.463,0.501,80.55,0.503,0.903,-1.326,7,16,9,HIGH,2
4,60,EVENT_ATRIUM,235,0.969,0.514,0.57,95.56,0.391,0.781,-1.178,16,10,11,HIGH,2
4,61,LIVE_PERFORMANCE_ZONE,263,1,0.661,0.498,101.36,0.516,0.891,-1.506,8,14,12,HIGH,2
4,62,FESTIVAL_CORRIDOR,242,0.901,0.618,0.432,78.53,0.462,0.897,-1.142,6,10,12,WARNING,1
4,63,MALL_CONCERT_STAGE,251,0.971,0.549,0.544,107.94,0.448,0.94,-0.895,4,21,5,HIGH,2
4,64,MALL_CONCERT_STAGE,233,0.921,0.521,0.482,77.61,0.389,0.947,-0.362,6,20,8,WARNING,1
4,65,MALL_CONCERT_STAGE,265,1,0.374,0.505,92.55,0.431,0.832,-1.062,6,12,12,HIGH,2
4,66,LIVE_PERFORMANCE_ZONE,232,0.895,0.646,0.468,80.74,0.5,0.873,-1.062,6,11,11,WARNING,1
4,67,MALL_CONCERT_STAGE,230,0.905,0.57,0.561,90.37,0.465,0.829,-0.904,6,10,7,HIGH,2
4,68,LIVE_PERFORMANCE_ZONE,234,0.899,0.63,0.553,94.3,0.425,0.912,-1.747,6,7,8,HIGH,2
4,69,FESTIVAL_CORRIDOR,203,0.773,0.724,0.434,84.91,0.339,0.863,-1.007,4,5,6,WARNING,1
4,70,FESTIVAL_CORRIDOR,222,0.86,0.652,0.499,81.23,0.469,0.811,-1.347,7,12,6,WARNING,1
4,71,FESTIVAL_CORRIDOR,215,0.838,0.734,0.438,88.66,0.372,0.83,-0.864,3,11,6,WARNING,1
4,72,MALL_CONCERT_STAGE,226,0.876,0.625,0.536,87.78,0.409,0.889,-0.168,7,10,11,WARNING,1
4,73,MALL_CONCERT_STAGE,211,0.813,0.68,0.475,90.39,0.413,0.787,-1.278,7,11,8,WARNING,1
4,74,MALL_CONCERT_STAGE,205,0.773,0.852,0.396,91.84,0.417,0.751,-0.706,8,18,8,WARNING,1
4,75,FESTIVAL_CORRIDOR,222,0.861,0.66,0.445,96.55,0.393,0.819,-1.053,6,11,9,WARNING,1
4,76,MALL_CONCERT_STAGE,192,0.739,0.8,0.488,72.94,0.347,0.819,-0.159,5,8,7,WARNING,1
4,77,LIVE_PERFORMANCE_ZONE,187,0.719,0.846,0.496,75.34,0.404,0.703,-0.948,6,8,3,WARNING,1
4,78,FESTIVAL_CORRIDOR,218,0.786,0.637,0.405,78.39,0.436,0.785,-0.896,5,17,12,WARNING,1
4,79,EVENT_ATRIUM,182,0.687,0.788,0.399,63.14,0.26,0.711,-0.495,8,12,9,WARNING,1
4,80,MALL_CONCERT_STAGE,196,0.756,0.812,0.398,80.04,0.385,0.758,-0.568,7,4,14,WARNING,1
4,81,LIVE_PERFORMANCE_ZONE,184,0.723,0.866,0.439,83.55,0.352,0.761,-1.133,4,6,8,WARNING,1
4,82,MALL_CONCERT_STAGE,182,0.688,0.758,0.301,83.34,0.362,0.769,-0.826,6,14,9,WARNING,1
4,83,LIVE_PERFORMANCE_ZONE,206,0.754,0.879,0.482,78.46,0.399,0.816,-0.892,9,6,4,WARNING,1
4,84,FESTIVAL_CORRIDOR,168,0.686,0.941,0.362,75.33,0.323,0.753,-1.108,7,12,11,WARNING,1
4,85,MALL_CONCERT_STAGE,188,0.705,0.848,0.322,80.24,0.367,0.744,-1.435,5,6,6,WARNING,1
4,86,EVENT_ATRIUM,202,0.761,0.75,0.458,90.86,0.339,0.838,-0.907,5,14,8,WARNING,1
4,87,FESTIVAL_CORRIDOR,197,0.706,0.836,0.433,82.06,0.321,0.717,-0.797,6,12,7,WARNING,1
4,88,MALL_CONCERT_STAGE,192,0.788,0.778,0.339,80.88,0.367,0.802,-1.127,4,5,12,WARNING,1
4,89,FESTIVAL_CORRIDOR,171,0.669,0.821,0.405,75.02,0.33,0.72,-1.482,10,8,5,WARNING,1
5,0,FESTIVAL_CORRIDOR,121,0.438,1.143,0.238,57.42,0.201,0.576,-0.071,5,6,3,SAFE,0
5,1,FESTIVAL_CORRIDOR,138,0.505,1.075,0.247,55.77,0.175,0.688,-0.698,6,7,6,SAFE,0
5,2,MALL_CONCERT_STAGE,119,0.437,1.118,0.228,56.38,0.163,0.589,-0.411,8,5,3,SAFE,0
5,3,FESTIVAL_CORRIDOR,141,0.515,0.932,0.251,76.92,0.197,0.642,-1.005,5,11,3,SAFE,0
5,4,EVENT_ATRIUM,116,0.412,1.062,0.142,50.21,0.262,0.57,-0.424,4,9,3,SAFE,0
5,5,MALL_CONCERT_STAGE,120,0.48,0.978,0.245,64.85,0.211,0.694,-0.843,6,3,7,SAFE,0
5,6,LIVE_PERFORMANCE_ZONE,127,0.482,0.845,0.212,58.86,0.123,0.619,-0.354,9,7,5,SAFE,0
5,7,LIVE_PERFORMANCE_ZONE,107,0.431,1.244,0.034,52.23,0.202,0.591,0.054,6,6,3,SAFE,0
5,8,LIVE_PERFORMANCE_ZONE,146,0.546,0.917,0.277,61.01,0.247,0.639,-0.52,2,5,2,SAFE,0
5,9,MALL_CONCERT_STAGE,118,0.523,1.002,0.2,75.21,0.199,0.618,-0.69,2,9,5,SAFE,0
5,10,MALL_CONCERT_STAGE,140,0.565,0.862,0.265,71.69,0.293,0.63,-0.231,4,4,5,SAFE,0
5,11,MALL_CONCERT_STAGE,130,0.529,1.004,0.298,57.73,0.263,0.725,-0.756,4,5,6,SAFE,0
5,12,LIVE_PERFORMANCE_ZONE,156,0.609,0.958,0.299,57.4,0.276,0.649,-0.746,5,6,9,SAFE,0
5,13,LIVE_PERFORMANCE_ZONE,152,0.627,0.937,0.375,67.62,0.281,0.719,-0.176,6,12,4,WARNING,1
5,14,FESTIVAL_CORRIDOR,155,0.543,1.082,0.346,67.25,0.276,0.66,-0.273,3,7,7,SAFE,0
5,15,LIVE_PERFORMANCE_ZONE,164,0.607,1.072,0.235,62.73,0.316,0.743,-0.923,5,10,9,SAFE,0
5,16,LIVE_PERFORMANCE_ZONE,161,0.609,0.956,0.359,59.67,0.299,0.577,-0.518,7,5,10,SAFE,0
5,17,EVENT_ATRIUM,180,0.668,0.731,0.423,66.44,0.317,0.685,-0.476,7,11,6,WARNING,1
5,18,FESTIVAL_CORRIDOR,157,0.592,1.011,0.272,59.89,0.289,0.657,-1.062,4,7,8,SAFE,0
5,19,LIVE_PERFORMANCE_ZONE,147,0.607,0.953,0.281,67.44,0.298,0.572,-0.216,8,5,6,SAFE,0
5,20,LIVE_PERFORMANCE_ZONE,155,0.618,0.906,0.361,63.06,0.306,0.729,-0.951,10,5,8,WARNING,1
5,21,MALL_CONCERT_STAGE,159,0.607,0.987,0.373,62.35,0.268,0.653,0.054,6,9,4,SAFE,0
5,22,LIVE_PERFORMANCE_ZONE,138,0.507,1.01,0.18,50.8,0.233,0.624,-0.429,3,5,7,SAFE,0
5,23,MALL_CONCERT_STAGE,168,0.659,0.772,0.3,64.9,0.303,0.802,-0.959,11,10,8,WARNING,1
5,24,FESTIVAL_CORRIDOR,165,0.638,0.819,0.377,84.13,0.291,0.682,-0.907,5,3,10,WARNING,1
5,25,EVENT_ATRIUM,173,0.618,0.89,0.36,54.18,0.244,0.759,-0.673,9,12,14,SAFE,0
5,26,MALL_CONCERT_STAGE,154,0.572,0.965,0.244,63.23,0.334,0.634,-0.742,5,10,2,SAFE,0
5,27,EVENT_ATRIUM,142,0.564,0.893,0.369,66.99,0.274,0.595,-0.415,4,7,12,SAFE,0
5,28,LIVE_PERFORMANCE_ZONE,153,0.582,0.973,0.319,52.84,0.271,0.669,-0.319,5,10,4,SAFE,0
5,29,EVENT_ATRIUM,144,0.56,1.029,0.227,69.85,0.321,0.685,-0.975,9,2,7,SAFE,0
5,30,FESTIVAL_CORRIDOR,142,0.558,1.108,0.297,70.89,0.21,0.663,-0.836,5,7,8,SAFE,0
5,31,EVENT_ATRIUM,151,0.639,0.849,0.371,78.23,0.235,0.715,-1.299,5,6,2,WARNING,1
5,32,MALL_CONCERT_STAGE,160,0.627,0.924,0.342,60.13,0.292,0.794,-0.833,6,11,1,WARNING,1
5,33,FESTIVAL_CORRIDOR,126,0.414,1.132,0.3,60.9,0.212,0.478,-0.236,8,6,5,SAFE,0
5,34,MALL_CONCERT_STAGE,132,0.523,1.031,0.28,56.46,0.199,0.667,-0.419,3,7,9,SAFE,0
5,35,LIVE_PERFORMANCE_ZONE,138,0.558,0.961,0.345,69.31,0.264,0.677,-0.725,7,5,9,SAFE,0
5,36,LIVE_PERFORMANCE_ZONE,117,0.449,1.184,0.184,58.38,0.308,0.65,-0.064,9,5,3,SAFE,0
5,37,EVENT_ATRIUM,125,0.459,1.111,0.221,57.22,0.298,0.545,-0.314,4,8,6,SAFE,0
5,38,FESTIVAL_CORRIDOR,114,0.41,1.169,0.26,53.54,0.155,0.608,-0.379,4,5,8,SAFE,0
5,39,EVENT_ATRIUM,132,0.475,1.064,0.247,57.79,0.272,0.621,-0.514,7,6,7,SAFE,0
5,40,EVENT_ATRIUM,131,0.529,0.913,0.268,66.08,0.256,0.587,-0.463,8,7,6,SAFE,0
5,41,LIVE_PERFORMANCE_ZONE,107,0.407,1.155,0.19,42.55,0.211,0.661,-0.506,2,9,0,SAFE,0
5,42,LIVE_PERFORMANCE_ZONE,111,0.506,1.016,0.268,53.53,0.265,0.614,-0.632,2,6,8,SAFE,0
5,43,EVENT_ATRIUM,135,0.56,0.943,0.36,58.98,0.247,0.694,-0.138,2,1,4,SAFE,0
5,44,MALL_CONCERT_STAGE,95,0.337,1.268,0.158,44.24,0.183,0.637,-0.547,3,3,5,SAFE,0
5,45,LIVE_PERFORMANCE_ZONE,112,0.431,1.029,0.212,65,0.153,0.553,-0.877,6,5,10,SAFE,0
5,46,MALL_CONCERT_STAGE,109,0.394,1.13,0.146,50.06,0.231,0.512,-0.733,6,6,5,SAFE,0
5,47,MALL_CONCERT_STAGE,110,0.446,1.023,0.193,61.48,0.214,0.588,-0.658,3,8,5,SAFE,0
5,48,EVENT_ATRIUM,122,0.478,1.098,0.274,59.66,0.232,0.613,-0.164,3,8,8,SAFE,0
5,49,MALL_CONCERT_STAGE,116,0.448,1.182,0.279,46.59,0.241,0.63,0.051,2,3,6,SAFE,0
5,50,LIVE_PERFORMANCE_ZONE,99,0.336,1.291,0.256,45.02,0.097,0.519,-0.416,1,3,4,SAFE,0
5,51,LIVE_PERFORMANCE_ZONE,116,0.425,1.233,0.242,70.77,0.178,0.648,-0.361,8,5,7,SAFE,0
5,52,LIVE_PERFORMANCE_ZONE,96,0.347,1.138,0.121,39.6,0.16,0.546,-0.573,8,8,2,SAFE,0
5,53,FESTIVAL_CORRIDOR,108,0.37,1.098,0.189,50.93,0.146,0.545,-0.456,6,5,6,SAFE,0
5,54,LIVE_PERFORMANCE_ZONE,92,0.403,1.114,0.165,47.08,0.113,0.539,-0.861,7,3,5,SAFE,0
5,55,FESTIVAL_CORRIDOR,107,0.387,1.175,0.257,41.47,0.168,0.548,-0.16,4,6,6,SAFE,0
5,56,EVENT_ATRIUM,113,0.458,1.082,0.245,71.08,0.258,0.556,-0.531,2,7,5,SAFE,0
5,57,LIVE_PERFORMANCE_ZONE,114,0.445,1.094,0.272,52.71,0.185,0.601,-0.566,5,6,4,SAFE,0
5,58,EVENT_ATRIUM,101,0.388,1.097,0.239,48.76,0.166,0.619,-0.948,7,4,2,SAFE,0
5,59,LIVE_PERFORMANCE_ZONE,124,0.45,1.046,0.175,55.02,0.219,0.584,-0.554,5,8,3,SAFE,0
5,60,EVENT_ATRIUM,116,0.475,1.119,0.266,52.52,0.19,0.629,-0.991,7,7,3,SAFE,0
5,61,LIVE_PERFORMANCE_ZONE,109,0.427,1.217,0.216,56.87,0.133,0.652,-0.148,4,2,4,SAFE,0
5,62,MALL_CONCERT_STAGE,100,0.342,1.237,0.236,37.46,0.215,0.46,0.267,3,6,6,SAFE,0
5,63,FESTIVAL_CORRIDOR,103,0.434,1.048,0.207,62.69,0.162,0.625,-0.578,3,5,5,SAFE,0
5,64,MALL_CONCERT_STAGE,115,0.44,1.054,0.353,59.54,0.217,0.596,-0.451,3,6,2,SAFE,0
5,65,LIVE_PERFORMANCE_ZONE,102,0.399,1.283,0.234,59.68,0.16,0.49,-0.746,10,4,5,SAFE,0
5,66,FESTIVAL_CORRIDOR,104,0.411,1.243,0.193,44.89,0.15,0.585,-1.178,8,6,6,SAFE,0
5,67,EVENT_ATRIUM,78,0.307,1.232,0.173,43.28,0.14,0.462,-0.907,2,5,4,SAFE,0
5,68,MALL_CONCERT_STAGE,91,0.357,1.364,0.213,44.02,0.11,0.535,-0.403,5,4,1,SAFE,0
5,69,MALL_CONCERT_STAGE,107,0.418,1.051,0.288,54.3,0.187,0.557,-0.677,6,7,6,SAFE,0
5,70,LIVE_PERFORMANCE_ZONE,115,0.427,1.089,0.278,59.64,0.201,0.619,-0.919,5,6,4,SAFE,0
5,71,MALL_CONCERT_STAGE,91,0.325,1.231,0.21,49.4,0.216,0.575,-0.915,5,7,4,SAFE,0
5,72,FESTIVAL_CORRIDOR,73,0.248,1.202,0.153,34.21,0.098,0.437,-1.53,1,3,4,SAFE,0
5,73,FESTIVAL_CORRIDOR,116,0.45,1.065,0.232,60.99,0.225,0.63,-0.184,4,6,4,SAFE,0
5,74,MALL_CONCERT_STAGE,115,0.49,1.131,0.337,71.16,0.244,0.541,-0.7,1,6,7,SAFE,0
